"Time","sum(rabbitmq_queue_messages)","sum(rate(rabbitmq_queue_messages_delivered_ack_total[5m]))","C"
2025-03-30 15:18:18,670,0.754,382
2025-03-30 15:18:19,670,0.754,382
2025-03-30 15:18:20,670,0.754,382
2025-03-30 15:18:21,670,0.754,382
2025-03-30 15:18:22,670,0.754,382
2025-03-30 15:18:23,670,0.754,382
2025-03-30 15:18:24,670,0.754,382
2025-03-30 15:18:25,670,0.754,382
2025-03-30 15:18:26,670,0.754,382
2025-03-30 15:18:27,670,0.754,382
2025-03-30 15:18:28,631,0.888,334
2025-03-30 15:18:29,631,0.888,334
2025-03-30 15:18:30,631,0.888,334
2025-03-30 15:18:31,631,0.888,334
2025-03-30 15:18:32,631,0.888,334
2025-03-30 15:18:33,631,0.888,334
2025-03-30 15:18:34,631,0.888,334
2025-03-30 15:18:35,631,0.888,334
2025-03-30 15:18:36,631,0.888,334
2025-03-30 15:18:37,631,0.888,334
2025-03-30 15:18:38,631,0.888,334
2025-03-30 15:18:39,631,0.888,334
2025-03-30 15:18:40,631,0.888,334
2025-03-30 15:18:41,631,0.888,334
2025-03-30 15:18:42,631,0.888,334
2025-03-30 15:18:43,605,1.02,300
2025-03-30 15:18:44,605,1.02,300
2025-03-30 15:18:45,605,1.02,300
2025-03-30 15:18:46,605,1.02,300
2025-03-30 15:18:47,605,1.02,300
2025-03-30 15:18:48,605,1.02,300
2025-03-30 15:18:49,605,1.02,300
2025-03-30 15:18:50,605,1.02,300
2025-03-30 15:18:51,605,1.02,300
2025-03-30 15:18:52,605,1.02,300
2025-03-30 15:18:53,605,1.02,300
2025-03-30 15:18:54,605,1.02,300
2025-03-30 15:18:55,605,1.02,300
2025-03-30 15:18:56,605,1.02,300
2025-03-30 15:18:57,605,1.02,300
2025-03-30 15:18:58,566,1.15,263
2025-03-30 15:18:59,566,1.15,263
2025-03-30 15:19:00,566,1.15,263
2025-03-30 15:19:01,566,1.15,263
2025-03-30 15:19:02,566,1.15,263
2025-03-30 15:19:03,566,1.15,263
2025-03-30 15:19:04,566,1.15,263
2025-03-30 15:19:05,566,1.15,263
2025-03-30 15:19:06,566,1.15,263
2025-03-30 15:19:07,566,1.15,263
2025-03-30 15:19:08,566,1.15,263
2025-03-30 15:19:09,566,1.15,263
2025-03-30 15:19:10,566,1.15,263
2025-03-30 15:19:11,566,1.15,263
2025-03-30 15:19:12,566,1.15,263
2025-03-30 15:19:13,527,1.28,231
2025-03-30 15:19:14,527,1.28,231
2025-03-30 15:19:15,527,1.28,231
2025-03-30 15:19:16,527,1.28,231
2025-03-30 15:19:17,527,1.28,231
2025-03-30 15:19:18,527,1.28,231
2025-03-30 15:19:19,527,1.28,231
2025-03-30 15:19:20,527,1.28,231
2025-03-30 15:19:21,527,1.28,231
2025-03-30 15:19:22,527,1.28,231
2025-03-30 15:19:23,527,1.28,231
2025-03-30 15:19:24,527,1.28,231
2025-03-30 15:19:25,527,1.28,231
2025-03-30 15:19:26,527,1.28,231
2025-03-30 15:19:27,527,1.28,231
2025-03-30 15:19:28,488,1.41,202
2025-03-30 15:19:29,488,1.41,202
2025-03-30 15:19:30,488,1.41,202
2025-03-30 15:19:31,488,1.41,202
2025-03-30 15:19:32,488,1.41,202
2025-03-30 15:19:33,488,1.41,202
2025-03-30 15:19:34,488,1.41,202
2025-03-30 15:19:35,488,1.41,202
2025-03-30 15:19:36,488,1.41,202
2025-03-30 15:19:37,488,1.41,202
2025-03-30 15:19:38,488,1.41,202
2025-03-30 15:19:39,488,1.41,202
2025-03-30 15:19:40,488,1.41,202
2025-03-30 15:19:41,488,1.41,202
2025-03-30 15:19:42,488,1.41,202
2025-03-30 15:19:43,449,1.54,177
2025-03-30 15:19:44,449,1.54,177
2025-03-30 15:19:45,449,1.54,177
2025-03-30 15:19:46,449,1.54,177
2025-03-30 15:19:47,449,1.54,177
2025-03-30 15:19:48,449,1.54,177
2025-03-30 15:19:49,449,1.54,177
2025-03-30 15:19:50,449,1.54,177
2025-03-30 15:19:51,449,1.54,177
2025-03-30 15:19:52,449,1.54,177
2025-03-30 15:19:53,449,1.54,177
2025-03-30 15:19:54,449,1.54,177
2025-03-30 15:19:55,449,1.54,177
2025-03-30 15:19:56,449,1.54,177
2025-03-30 15:19:57,449,1.54,177
2025-03-30 15:19:58,410,1.67,153
2025-03-30 15:19:59,410,1.67,153
2025-03-30 15:20:00,410,1.67,153
2025-03-30 15:20:01,410,1.67,153
2025-03-30 15:20:02,410,1.67,153
2025-03-30 15:20:03,410,1.67,153
2025-03-30 15:20:04,410,1.67,153
2025-03-30 15:20:05,410,1.67,153
2025-03-30 15:20:06,410,1.67,153
2025-03-30 15:20:07,410,1.67,153
2025-03-30 15:20:08,410,1.67,153
2025-03-30 15:20:09,410,1.67,153
2025-03-30 15:20:10,410,1.67,153
2025-03-30 15:20:11,410,1.67,153
2025-03-30 15:20:12,410,1.67,153
2025-03-30 15:20:13,371,1.80,132
2025-03-30 15:20:14,371,1.80,132
2025-03-30 15:20:15,371,1.80,132
2025-03-30 15:20:16,371,1.80,132
2025-03-30 15:20:17,371,1.80,132
2025-03-30 15:20:18,371,1.80,132
2025-03-30 15:20:19,371,1.80,132
2025-03-30 15:20:20,371,1.80,132
2025-03-30 15:20:21,371,1.80,132
2025-03-30 15:20:22,371,1.80,132
2025-03-30 15:20:23,371,1.80,132
2025-03-30 15:20:24,371,1.80,132
2025-03-30 15:20:25,371,1.80,132
2025-03-30 15:20:26,371,1.80,132
2025-03-30 15:20:27,371,1.80,132
2025-03-30 15:20:28,345,1.93,118
2025-03-30 15:20:29,345,1.93,118
2025-03-30 15:20:30,345,1.93,118
2025-03-30 15:20:31,345,1.93,118
2025-03-30 15:20:32,345,1.93,118
2025-03-30 15:20:33,345,1.93,118
2025-03-30 15:20:34,345,1.93,118
2025-03-30 15:20:35,345,1.93,118
2025-03-30 15:20:36,345,1.93,118
2025-03-30 15:20:37,345,1.93,118
2025-03-30 15:20:38,345,1.93,118
2025-03-30 15:20:39,345,1.93,118
2025-03-30 15:20:40,345,1.93,118
2025-03-30 15:20:41,345,1.93,118
2025-03-30 15:20:42,345,1.93,118
2025-03-30 15:20:43,306,2.06,99.9
2025-03-30 15:20:44,306,2.06,99.9
2025-03-30 15:20:45,306,2.06,99.9
2025-03-30 15:20:46,306,2.06,99.9
2025-03-30 15:20:47,306,2.06,99.9
2025-03-30 15:20:48,306,2.06,99.9
2025-03-30 15:20:49,306,2.06,99.9
2025-03-30 15:20:50,306,2.06,99.9
2025-03-30 15:20:51,306,2.06,99.9
2025-03-30 15:20:52,306,2.06,99.9
2025-03-30 15:20:53,306,2.06,99.9
2025-03-30 15:20:54,306,2.06,99.9
2025-03-30 15:20:55,306,2.06,99.9
2025-03-30 15:20:56,306,2.06,99.9
2025-03-30 15:20:57,306,2.06,99.9
2025-03-30 15:20:58,267,2.19,83.6
2025-03-30 15:20:59,267,2.19,83.6
2025-03-30 15:21:00,267,2.19,83.6
2025-03-30 15:21:01,267,2.19,83.6
2025-03-30 15:21:02,267,2.19,83.6
2025-03-30 15:21:03,267,2.19,83.6
2025-03-30 15:21:04,267,2.19,83.6
2025-03-30 15:21:05,267,2.19,83.6
2025-03-30 15:21:06,267,2.19,83.6
2025-03-30 15:21:07,267,2.19,83.6
2025-03-30 15:21:08,267,2.19,83.6
2025-03-30 15:21:09,267,2.19,83.6
2025-03-30 15:21:10,267,2.19,83.6
2025-03-30 15:21:11,267,2.19,83.6
2025-03-30 15:21:12,267,2.19,83.6
2025-03-30 15:21:13,228,2.32,68.6
2025-03-30 15:21:14,228,2.32,68.6
2025-03-30 15:21:15,228,2.32,68.6
2025-03-30 15:21:16,228,2.32,68.6
2025-03-30 15:21:17,228,2.32,68.6
2025-03-30 15:21:18,228,2.32,68.6
2025-03-30 15:21:19,228,2.32,68.6
2025-03-30 15:21:20,228,2.32,68.6
2025-03-30 15:21:21,228,2.32,68.6
2025-03-30 15:21:22,228,2.32,68.6
2025-03-30 15:21:23,228,2.32,68.6
2025-03-30 15:21:24,228,2.32,68.6
2025-03-30 15:21:25,228,2.32,68.6
2025-03-30 15:21:26,228,2.32,68.6
2025-03-30 15:21:27,228,2.32,68.6
2025-03-30 15:21:28,189,2.45,54.7
2025-03-30 15:21:29,189,2.45,54.7
2025-03-30 15:21:30,189,2.45,54.7
2025-03-30 15:21:31,189,2.45,54.7
2025-03-30 15:21:32,189,2.45,54.7
2025-03-30 15:21:33,189,2.45,54.7
2025-03-30 15:21:34,189,2.45,54.7
2025-03-30 15:21:35,189,2.45,54.7
2025-03-30 15:21:36,189,2.45,54.7
2025-03-30 15:21:37,189,2.45,54.7
2025-03-30 15:21:38,189,2.45,54.7
2025-03-30 15:21:39,189,2.45,54.7
2025-03-30 15:21:40,189,2.45,54.7
2025-03-30 15:21:41,189,2.45,54.7
2025-03-30 15:21:42,189,2.45,54.7
2025-03-30 15:21:43,150,2.48,43.1
2025-03-30 15:21:44,150,2.48,43.1
2025-03-30 15:21:45,150,2.48,43.1
2025-03-30 15:21:46,150,2.48,43.1
2025-03-30 15:21:47,150,2.48,43.1
2025-03-30 15:21:48,150,2.48,43.1
2025-03-30 15:21:49,150,2.48,43.1
2025-03-30 15:21:50,150,2.48,43.1
2025-03-30 15:21:51,150,2.48,43.1
2025-03-30 15:21:52,150,2.48,43.1
2025-03-30 15:21:53,150,2.48,43.1
2025-03-30 15:21:54,150,2.48,43.1
2025-03-30 15:21:55,150,2.48,43.1
2025-03-30 15:21:56,150,2.48,43.1
2025-03-30 15:21:57,150,2.48,43.1
2025-03-30 15:21:58,111,2.49,31.8
2025-03-30 15:21:59,111,2.49,31.8
2025-03-30 15:22:00,111,2.49,31.8
2025-03-30 15:22:01,111,2.49,31.8
2025-03-30 15:22:02,111,2.49,31.8
2025-03-30 15:22:03,111,2.49,31.8
2025-03-30 15:22:04,111,2.49,31.8
2025-03-30 15:22:05,111,2.49,31.8
2025-03-30 15:22:06,111,2.49,31.8
2025-03-30 15:22:07,111,2.49,31.8
2025-03-30 15:22:08,111,2.49,31.8
2025-03-30 15:22:09,111,2.49,31.8
2025-03-30 15:22:10,111,2.49,31.8
2025-03-30 15:22:11,111,2.49,31.8
2025-03-30 15:22:12,111,2.49,31.8
2025-03-30 15:22:13,72,2.48,20.7
2025-03-30 15:22:14,72,2.48,20.7
2025-03-30 15:22:15,72,2.48,20.7
2025-03-30 15:22:16,72,2.48,20.7
2025-03-30 15:22:17,72,2.48,20.7
2025-03-30 15:22:18,72,2.48,20.7
2025-03-30 15:22:19,72,2.48,20.7
2025-03-30 15:22:20,72,2.48,20.7
2025-03-30 15:22:21,72,2.48,20.7
2025-03-30 15:22:22,72,2.48,20.7
2025-03-30 15:22:23,72,2.48,20.7
2025-03-30 15:22:24,72,2.48,20.7
2025-03-30 15:22:25,72,2.48,20.7
2025-03-30 15:22:26,72,2.48,20.7
2025-03-30 15:22:27,72,2.48,20.7
2025-03-30 15:22:28,46,2.48,13.2
2025-03-30 15:22:29,46,2.48,13.2
2025-03-30 15:22:30,46,2.48,13.2
2025-03-30 15:22:31,46,2.48,13.2
2025-03-30 15:22:32,46,2.48,13.2
2025-03-30 15:22:33,46,2.48,13.2
2025-03-30 15:22:34,46,2.48,13.2
2025-03-30 15:22:35,46,2.48,13.2
2025-03-30 15:22:36,46,2.48,13.2
2025-03-30 15:22:37,46,2.48,13.2
2025-03-30 15:22:38,46,2.48,13.2
2025-03-30 15:22:39,46,2.48,13.2
2025-03-30 15:22:40,46,2.48,13.2
2025-03-30 15:22:41,46,2.48,13.2
2025-03-30 15:22:42,46,2.48,13.2
2025-03-30 15:22:43,7,2.47,2.02
2025-03-30 15:22:44,7,2.47,2.02
2025-03-30 15:22:45,7,2.47,2.02
2025-03-30 15:22:46,7,2.47,2.02
2025-03-30 15:22:47,7,2.47,2.02
2025-03-30 15:22:48,7,2.47,2.02
2025-03-30 15:22:49,7,2.47,2.02
2025-03-30 15:22:50,7,2.47,2.02
2025-03-30 15:22:51,7,2.47,2.02
2025-03-30 15:22:52,7,2.47,2.02
2025-03-30 15:22:53,7,2.47,2.02
2025-03-30 15:22:54,7,2.47,2.02
2025-03-30 15:22:55,7,2.47,2.02
2025-03-30 15:22:56,7,2.47,2.02
2025-03-30 15:22:57,7,2.47,2.02
2025-03-30 15:22:58,0,2.34,0
2025-03-30 15:22:59,0,2.34,0
2025-03-30 15:23:00,0,2.34,0
